Gender,Age,Game,other,Hours
male,27,WoW,,20
male,27,WoW,,20
male,27,WoW,,20
male,27,WoW,,20
male,27,WoW,,20
female,28,WoW,,20
male,28,WoW,,20
male,28,WoW,,20
male,28,WoW,,20
male,28,WoW,,20
male,28,WoW,,20
male,28,WoW,,20
male,28,WoW,,20
male,28,WoW,,20
male,28,WoW,,20
male,28,WoW,,20
male,28,WoW,,20
male,28,WoW,,20
male,28,WoW,,20
female,29,WoW,,20
female,29,WoW,,20
male,29,WoW,,20
male,29,WoW,,20
male,29,WoW,,20
male,29,WoW,,20
male,29,WoW,,20
male,29,WoW,,20
male,29,WoW,,20
male,29,WoW,,20
male,30,WoW,world of warcraft,20
male,30,WoW,,20
male,30,WoW,,20
male,30,WoW,,20
male,30,WoW,,20
male,30,WoW,,20
male,30,WoW,,20
male,30,WoW,,20
male,30,WoW,,20
male,30,WoW,,20
female,31,WoW,,20
male,31,WoW,,20
male,31,WoW,,20
male,31,WoW,,20
male,31,WoW,,20
male,31,WoW,,20
male,31,WoW,,20
male,31,WoW,,20
male,31,WoW,,20
male,31,WoW,,20
male,31,WoW,,20
male,31,WoW,,20
male,31,WoW,,20
female,32,WoW,,20
female,32,WoW,,20
male,32,WoW,,20
male,32,WoW,,20
male,32,WoW,,20
male,32,WoW,,20
male,32,WoW,,20
male,32,WoW,,20
male,32,WoW,,20
male,32,WoW,,20
male,32,WoW,,20
male,32,WoW,,20
male,32,WoW,,20
male,32,WoW,,20
female,33,WoW,,20
female,33,WoW,,20
male,33,WoW,,20
male,33,WoW,,20
male,33,WoW,,20
male,33,WoW,,20
male,33,WoW,,20
male,33,WoW,,20
male,33,WoW,,20
female,34,WoW,,20
female,34,WoW,,20
male,34,WoW,,20
male,34,WoW,,20
male,34,WoW,,20
male,34,WoW,,20
male,34,WoW,,20
male,34,WoW,,20
male,34,WoW,,20
male,34,WoW,,20
male,34,WoW,,20
male,34,WoW,,20
male,34,WoW,,20
female,35,WoW,,20
male,35,WoW,,20
male,35,WoW,,20
male,35,WoW,,20
male,35,WoW,,20
male,35,WoW,,20
male,35,WoW,,20
male,35,WoW,,20
male,35,WoW,lineage 2,20
male,35,WoW,,20
male,35,WoW,,20
male,35,WoW,,20
male,35,WoW,,20
female,36,WoW,,20
male,36,WoW,,20
male,36,WoW,,20
male,36,WoW,,20
male,36,WoW,,20
female,37,WoW,,20
male,37,WoW,,20
male,37,WoW,,20
male,37,WoW,,20
male,37,WoW,,20
male,38,WoW,,20
male,38,WoW,,20
male,39,WoW,,20
male,39,WoW,,20
male,39,WoW,,20
male,39,WoW,,20
male,39,WoW,,20
male,40,WoW,,20
male,40,WoW,,20
male,41,WoW,,20
male,41,WoW,,20
male,41,WoW,,20
male,42,WoW,,20
male,43,WoW,,20
male,43,WoW,,20
male,46,WoW,,20
male,47,WoW,,20
female,48,WoW,,20
male,48,WoW,,20
male,50,WoW,,20
female,51,WoW,,20
female,51,WoW,,20
male,55,WoW,,20
male,74,WoW,,20
male,15,WoW,,21
male,19,WoW,,21
male,19,WoW,,21
male,19,WoW,,21
male,20,WoW,,21
male,22,WoW,,21
male,22,WoW,,21
male,23,WoW,,21
male,24,WoW,,21
male,24,WoW,,21
male,27,WoW,,21
male,27,WoW,,21
male,27,WoW,,21
male,33,WoW,,21
male,36,WoW,,21
male,37,WoW,,21
female,47,WoW,,21
male,19,WoW,,22
male,21,WoW,,22
male,24,WoW,,22
male,39,WoW,,22
male,40,WoW,,22
male,22,WoW,,23
male,22,WoW,,23
male,17,WoW,,24
male,17,WoW,,24
male,17,WoW,,24
male,18,WoW,,24
male,18,WoW,,24
male,18,WoW,,24
male,18,WoW,,24
male,18,WoW,,24
male,18,WoW,,24
male,18,WoW,,24
male,18,WoW,,24
male,18,WoW,,24
male,18,WoW,,24
male,20,WoW,,24
male,21,WoW,,24
male,21,WoW,,24
male,21,WoW,,24
male,21,WoW,,24
male,21,WoW,,24
male,21,WoW,,24
male,22,WoW,,24
male,22,WoW,,24
male,23,WoW,,24
female,24,WoW,,24
male,24,WoW,,24
male,24,WoW,,24
male,25,WoW,,24
male,26,WoW,,24
male,26,WoW,,24
male,27,WoW,,24
male,27,WoW,,24
male,28,WoW,,24
male,28,WoW,,24
male,28,WoW,,24
male,28,WoW,,24
male,28,WoW,,24
male,29,WoW,,24
male,30,WoW,,24
male,30,WoW,,24
female,31,WoW,,24
male,31,WoW,,24
female,35,WoW,,24
male,35,WoW,,24
male,35,WoW,,24
male,36,WoW,,24
male,36,WoW,,24
male,37,WoW,,24
male,41,WoW,,24
male,41,WoW,,24
male,49,WoW,,24
female,57,WoW,,24
male,16,WoW,,25
male,16,WoW,,25
male,16,WoW,,25
male,17,WoW,,25
male,17,WoW,,25
male,17,WoW,,25
male,18,WoW,,25
male,18,WoW,,25
male,18,WoW,,25
male,18,WoW,,25
male,18,WoW,,25
male,18,WoW,,25
male,19,WoW,,25
male,19,WoW,,25
male,19,WoW,,25
male,20,WoW,,25
male,20,WoW,,25
male,20,WoW,,25
male,21,WoW,,25
male,21,WoW,,25
male,21,WoW,,25
male,21,WoW,,25
male,21,WoW,,25
male,21,WoW,,25
male,22,WoW,,25
male,22,WoW,,25
male,22,WoW,,25
male,22,WoW,,25
male,22,WoW,,25
male,22,WoW,,25
male,22,WoW,,25
male,22,WoW,,25
male,22,WoW,,25
male,22,WoW,,25
female,23,WoW,,25
male,23,WoW,,25
male,23,WoW,,25
male,23,WoW,,25
male,23,WoW,,25
male,23,WoW,,25
